POINT_X,POINT_Y,AGB_T_HA_2018,AGB_T_HA_2010,AGB_T_HA_SD_2018,AGB_T_HA_SD_2010
-54.95790507,-3.125147951,183.2509312,302.5303689,69.89158165,90.73953515
-54.95790507,-3.124243951,200.7791579,226.5709217,73.49040166,78.32043277
-54.95790507,-3.123339951,203.1096952,198.558591,73.83083169,72.9569145
-54.95790507,-3.122435951,144.8019465,159.0723046,65.70138812,65.74826598
-54.95790507,-3.121531951,17.20330385,64.60709773,23.62425631,41.94893462
-54.95790507,-3.120627951,99.00846604,135.049815,54.79628275,60.46835895
-54.95790507,-3.119723951,282.7432493,288.7931913,89.29237982,90.20699484
-54.95790507,-3.118819951,269.9156044,292.4398679,85.38521362,89.05538495
-54.95790507,-3.117915951,270.3977591,267.8335705,85.96816563,86.09202455
-54.95790507,-3.117011951,122.7590389,87.5656214,59.1298301,50.54736843
-54.95790507,-3.116107951,19.36815877,10.8281538,28.84152449,19.75809431
-54.95790507,-3.115203951,0.285673549,0.459319946,3.126243811,3.963043876
-54.95790507,-3.114299951,0.377688008,1.180615391,3.583800626,6.440226978
-54.95790507,-3.113395951,0.946507639,4.723984571,6.911674945,11.99272134
-54.95790507,-3.112491951,11.20888065,10.92953702,18.1165817,17.76770884
-54.95790507,-3.111587951,23.40717891,16.89476888,25.89436209,22.26496171
-54.95790507,-3.110683951,7.301363694,4.526909561,14.61220197,11.64674501
-54.95790507,-3.109779951,7.294177258,4.515886312,14.60329638,11.62621973
-54.95752101,-3.433297403,350.5570509,368.258653,98.04953777,100.784168
-54.95752101,-3.432393403,310.637221,324.561782,92.30278057,94.11699679
-54.95752101,-3.431489403,278.8792905,316.1041626,87.14281637,92.88309118
-54.95752101,-3.430585403,332.7582795,354.377243,95.3602888,98.62079083
-54.95752101,-3.429681403,329.944723,349.5137457,95.92012714,98.84095903
-54.95752101,-3.428777403,235.3813984,256.3973783,79.54636378,83.35404814
-54.95752101,-3.427873403,250.9450347,273.0019531,82.39549784,86.08907416
-54.95752101,-3.426969403,288.3198521,305.2329312,88.56232958,91.21074123
-54.95752101,-3.426065403,256.849838,263.0823879,83.88146006,85.61999184
-54.95752101,-3.425161403,213.7061582,208.72465,75.58326944,74.74388398
-54.95700607,-3.143227951,259.2275473,357.4758418,83.81383694,99.23061066
-54.95700607,-3.142323951,178.2359208,270.0535451,68.94060111,85.36632606
-54.95700607,-3.141419951,144.7876571,236.5349507,62.43789505,79.86054505
-54.95700607,-3.140515951,85.26481353,167.7815194,47.71752265,66.89140704
-54.95700607,-3.139611951,74.02449566,129.9222144,44.5143951,59.12594239
-54.95700607,-3.138707951,84.5606016,81.99680659,47.53140323,47.30362734
-54.95700607,-3.137803951,101.1005465,152.56609,51.89076964,63.83806638
-54.95700607,-3.136899951,117.2012374,144.6572078,55.8203792,62.2827974
-54.95700607,-3.135995951,104.0050406,190.2887486,53.60993951,71.34588803
-54.95700607,-3.135091951,30.9001548,125.7116987,37.10545578,61.49908426
-54.95700607,-3.134187951,0.451207177,13.29469513,3.893952929,21.14994545
-54.95700607,-3.133283951,0.286428625,5.559766469,3.134091073,13.47710255
-54.95700607,-3.132379951,0.214574864,8.016601541,2.783092996,15.53774195
-54.95700607,-3.131475951,0.230733035,2.701895844,2.93399646,9.135708991
-54.95700607,-3.130571951,0.523327193,2.976905319,5.414601296,9.603337166
-54.95700607,-3.129667951,6.182759316,4.823698186,16.31352252,14.5849765
-54.95700607,-3.128763951,11.08868106,15.00497007,20.23710186,23.90424594
-54.95700607,-3.127859951,34.4160101,50.9003109,34.24365639,42.09852801
-54.95700607,-3.126955951,60.39541845,188.8485169,44.0215361,71.3194982
-54.95700607,-3.126051951,9.469998984,313.7359529,23.73483067,92.45677545
-54.95700607,-3.125147951,51.56495844,327.4110485,39.91017847,94.71868836
-54.95700607,-3.124243951,190.1443308,208.0615074,71.44556455,74.70367412
-54.95700607,-3.123339951,313.669288,303.6950965,92.65819506,90.9870585
-54.95700607,-3.122435951,224.962243,260.2173497,77.93513444,83.93929062
-54.95700607,-3.121531951,246.1375415,253.5015589,87.69749537,84.17489315
-54.95700607,-3.120627951,319.588243,355.1959407,94.44297817,99.55381009
-54.95700607,-3.119723951,297.3942559,324.8224668,89.92087167,94.15826551
-54.95700607,-3.118819951,205.3880283,254.3049565,74.12987812,82.7173389
-54.95700607,-3.117915951,239.1692192,262.4025413,80.40989141,84.82089823
-54.95700607,-3.117011951,129.0154437,99.78665628,59.82075496,53.17419807
-54.95700607,-3.116107951,28.87809482,16.62124922,31.69582912,22.1863265
-54.95700607,-3.115203951,1.051619929,3.837852749,5.860331941,11.01568668
-54.95700607,-3.114299951,0.802552454,5.992617088,5.11795893,14.2463652
-54.95700607,-3.113395951,0.723847355,34.36184677,4.869426581,31.31620242
-54.95700607,-3.112491951,0.790147036,66.15231368,5.383938683,43.1523289
-54.95700607,-3.111587951,0.563628143,19.35467958,5.09168678,24.78604398
-54.95700607,-3.110683951,0.512166616,1.557715287,4.25419298,7.017231823
-54.95700607,-3.109779951,0.49899528,1.551990284,4.15090527,6.997261097
-54.95662101,-3.436913403,291.6313063,306.8216207,88.86202394,91.30571794
-54.95662101,-3.436009403,290.3538819,314.0070397,88.69033913,92.44379262
-54.95662101,-3.435105403,283.4061681,307.7986041,87.58894404,91.509108
-54.95662101,-3.434201403,312.3143427,341.069536,92.58359376,96.86365509
-54.95662101,-3.433297403,284.2478627,316.6560363,88.4463464,93.28698094
-54.95662101,-3.432393403,273.8561396,298.0404527,86.58570899,90.25609698
-54.95662101,-3.431489403,237.4155444,265.4462269,80.35254426,85.15955779
-54.95662101,-3.430585403,287.7533905,309.5406385,88.58169714,92.02799178
-54.95662101,-3.429681403,306.9245709,323.5219134,93.21798553,95.84500949
-54.95662101,-3.428777403,233.2601944,252.257862,79.13039799,82.51430556
-54.95662101,-3.427873403,257.2066193,281.3343932,83.27494722,87.21992602
-54.95610707,-3.150459951,105.1248407,198.7588486,52.88306729,72.86754937
-54.95610707,-3.149555951,110.938621,227.779997,54.39469725,78.14733012
-54.95610707,-3.148651951,88.04378219,200.3647822,48.45647082,73.14899988
-54.95610707,-3.147747951,95.35616105,225.4090599,50.38782612,77.68233605
-54.95610707,-3.146843951,102.000937,227.9036413,52.92676338,78.14003974
-54.95610707,-3.145939951,197.7469252,251.5709052,72.63694813,82.35493849
-54.95610707,-3.145035951,187.3984372,314.5175219,70.72533906,92.48675355
-54.95610707,-3.144131951,226.5702031,324.6221528,77.95189561,94.09754595
-54.95610707,-3.143227951,225.340655,307.9580376,77.74080593,91.53483857
-54.95610707,-3.142323951,202.2946103,292.4757498,73.88473533,89.07503378
-54.95610707,-3.141419951,104.0436616,226.5024123,52.83243819,77.89977639
-54.95610707,-3.140515951,88.63891824,200.4672179,48.66204362,73.21038993
-54.95610707,-3.139611951,115.2103044,175.0766117,55.67831492,68.58248177
-54.95610707,-3.138707951,85.69471475,109.0417042,47.84785598,54.00449922
-54.95610707,-3.137803951,67.90068471,120.5800431,42.86132724,56.68968659
-54.95610707,-3.136899951,75.79434181,102.7040631,47.18689597,52.46832394
-54.95610707,-3.135995951,14.95109019,136.5928492,25.10409776,60.42485641
-54.95610707,-3.135091951,11.34506726,115.0356694,18.94193695,55.85539349
-54.95610707,-3.134187951,26.77176601,46.11490753,41.74072732,36.8582178
-54.95610707,-3.133283951,0.738930443,14.82412373,5.008888683,20.90363036
-54.95610707,-3.132379951,0.457416877,23.35896573,3.969365942,26.07512217
-54.95610707,-3.131475951,0.276224863,15.3089141,3.078180058,21.9999045
-54.95610707,-3.130571951,0.428412778,7.556800506,4.873099856,15.10725839
-54.95610707,-3.129667951,6.112334119,11.01714141,13.53907928,18.25595855
-54.95610707,-3.128763951,3.197838708,12.54849441,10.11590887,18.99064135
-54.95610707,-3.127859951,3.721878478,10.94770504,14.55920788,20.30666662
-54.95610707,-3.126955951,34.38096437,83.69172661,31.2829914,49.5065117
-54.95610707,-3.126051951,84.68000149,323.5994104,53.38268094,94.14811712
-54.95610707,-3.125147951,136.6315935,201.3880287,61.73657516,73.87938175
-54.95610707,-3.124243951,300.7221555,339.3666204,90.57351853,96.61008448
-54.95610707,-3.123339951,333.9990452,343.9455859,95.66804527,97.18153188
-54.95610707,-3.122435951,220.6349294,232.3952387,76.83668305,78.9664325
-54.95610707,-3.121531951,241.8967461,281.5378342,80.58739837,87.24268138
-54.95610707,-3.120627951,269.1737765,310.9857957,85.23523643,91.95569996
-54.95610707,-3.119723951,240.280671,295.1323846,80.36388764,89.50666285
-54.95610707,-3.118819951,198.8783318,221.9238475,72.87653911,77.14050405
-54.95610707,-3.117915951,244.5027387,289.4109658,81.04725223,88.70770846
-54.95610707,-3.117011951,207.8735981,178.2019951,74.96850144,69.37397284
-54.95610707,-3.116107951,104.5861822,88.87893656,55.96899681,53.33157581
-54.95610707,-3.115203951,10.48249477,5.387625516,18.56382615,12.82931559
-54.95610707,-3.114299951,1.317721102,18.96257709,6.500858137,25.82284481
-54.95610707,-3.113395951,2.410716326,167.6373919,8.725825856,67.41586351
-54.95610707,-3.112491951,1.010535415,155.1388054,5.756432474,65.42799324
-54.95610707,-3.111587951,0.362416066,39.36847669,3.499385195,35.7513418
-54.95610707,-3.110683951,0.482091204,1.899364989,4.007800193,7.696509924
-54.95610707,-3.109779951,0.355839349,2.454895931,3.462303967,8.68604618
-54.95572101,-3.439625403,264.2234925,270.3559665,84.42093537,85.4130665
-54.95572101,-3.438721403,250.6713268,264.9048151,82.09014531,84.52072428
-54.95572101,-3.437817403,266.3155376,284.580595,84.82648682,87.77369952
-54.95572101,-3.436913403,260.0501748,277.8563496,83.87820797,86.77059589
-54.95572101,-3.436009403,261.8219513,285.6261843,84.45594312,88.33422848
-54.95572101,-3.435105403,291.0919494,315.8689054,89.01228762,92.93406005
-54.95572101,-3.434201403,257.9631785,283.1469968,83.59535877,87.7770724
-54.95572101,-3.433297403,257.4884133,293.8366726,83.26447082,89.21779061
-54.95572101,-3.432393403,243.5683426,272.1429108,81.27323114,86.13430547
-54.95572101,-3.431489403,234.2537206,257.0955721,79.67561872,83.51388166
-54.95520807,-3.156787951,79.33894866,137.5356081,46.0642777,60.46095
-54.95520807,-3.155883951,91.51594301,154.656489,49.38211576,64.20323872
-54.95520807,-3.154979951,97.40471775,192.8103314,50.93908918,71.77392682
-54.95520807,-3.154075951,109.6550174,231.2718872,54.01705478,78.7221286
-54.95520807,-3.153171951,119.805806,235.6180014,56.78630753,79.51721363
-54.95520807,-3.152267951,76.26754624,208.245473,45.21216953,74.58559802
-54.95520807,-3.151363951,95.04892709,197.5056942,50.36967121,72.59070007
-54.95520807,-3.150459951,120.6857367,217.8379611,56.69663475,76.37374894
-54.95520807,-3.149555951,99.76974889,252.4108416,51.57336431,82.40942586
-54.95520807,-3.148651951,113.9816384,261.3405455,55.17655318,84.10453874
-54.95520807,-3.147747951,105.8557975,243.1113285,53.08703063,80.80101431
-54.95520807,-3.146843951,120.0961525,247.3149019,56.61062382,81.56756064
-54.95520807,-3.145939951,139.2887961,204.5523185,61.1151155,74.00167718
-54.95520807,-3.145035951,133.2294378,214.285451,59.84930635,76.21859304
-54.95520807,-3.144131951,194.9513691,303.5282642,72.15314139,90.76676138
-54.95520807,-3.143227951,176.0446924,308.6833751,68.65219985,91.58153675
-54.95520807,-3.142323951,131.0333569,279.7885246,59.48795052,86.95041797
-54.95520807,-3.141419951,166.5378828,277.4369309,67.01001759,86.66277642
-54.95520807,-3.140515951,158.8755969,255.6437156,65.75862779,83.11522691
-54.95520807,-3.139611951,97.06673091,192.9655625,50.92096677,71.75629352
-54.95520807,-3.138707951,116.1534171,171.1074786,55.69134592,67.78903505
-54.95520807,-3.137803951,113.0413916,161.1076466,55.30828632,65.60064428
-54.95520807,-3.136899951,73.82804401,152.0768335,45.00038523,63.84194206
-54.95520807,-3.135995951,25.85286171,142.0792509,27.39812941,61.44083426
-54.95520807,-3.135091951,41.94777055,139.057669,36.11362136,60.87833044
-54.95520807,-3.134187951,155.490472,160.8713553,69.22544356,67.42027707
-54.95520807,-3.133283951,101.1973712,118.6746025,83.92047582,60.66657512
-54.95520807,-3.132379951,52.05986757,85.52176237,58.11529272,49.44984215
-54.95520807,-3.131475951,14.56510107,39.25145393,27.24822057,33.25658066
-54.95520807,-3.130571951,3.742628397,25.36435584,12.1368023,27.58157746
-54.95520807,-3.129667951,1.246981492,7.595831105,6.867783739,15.2867469
-54.95520807,-3.128763951,2.738356514,26.8121448,11.80676959,28.05827511
-54.95520807,-3.127859951,47.56639935,94.09156539,43.53302257,55.43834825
-54.95520807,-3.126955951,250.6775707,285.1751844,86.77389726,90.03782816
-54.95520807,-3.126051951,267.5136114,322.1157206,86.38621425,93.74567042
-54.95520807,-3.125147951,208.6764728,244.0717768,74.97685812,81.08455705
-54.95520807,-3.124243951,313.5272533,327.6491465,92.35847067,94.52583689
-54.95520807,-3.123339951,265.3382983,330.96073,84.62867318,95.10044421
-54.95520807,-3.122435951,236.5207018,253.5010425,79.64730012,82.58004181
-54.95520807,-3.121531951,249.0943208,280.9388723,81.81359198,87.12950979
-54.95520807,-3.120627951,254.4724605,296.6794521,82.75374707,89.67235839
-54.95520807,-3.119723951,214.1859816,278.1144955,75.6740231,86.67260099
-54.95520807,-3.118819951,215.813559,261.7181084,75.96509194,83.98719585
-54.95520807,-3.117915951,215.5388225,298.1976752,75.92819467,90.0997809
-54.95520807,-3.117011951,193.041115,182.8690653,71.79136136,69.86301875
-54.95520807,-3.116107951,146.4449113,130.004265,62.90559724,58.92927033
-54.95520807,-3.115203951,59.67984641,105.8056316,40.76456739,55.7731264
-54.95520807,-3.114299951,53.27970085,136.7443822,40.73308446,61.64208035
-54.95520807,-3.113395951,39.40819336,172.4398041,35.4401002,67.7954148
-54.95520807,-3.112491951,3.596658997,123.9470234,10.90967183,60.37476996
-54.95520807,-3.111587951,0.414165953,10.62964825,3.731256207,17.71553382
-54.95520807,-3.110683951,0.60079099,4.550772781,4.469460732,11.70891928
-54.95520807,-3.109779951,0.276211423,2.634959663,3.051347559,8.958404804
-54.95482101,-3.443241403,244.6884921,255.4202277,81.05625107,82.88838007
-54.95482101,-3.442337403,269.0889059,280.1444783,85.78467157,87.49282087
-54.95482101,-3.441433403,330.3934048,337.4932357,94.94685651,96.03302862
-54.95482101,-3.440529403,309.1066371,318.6006138,91.94485671,93.45266831
-54.95482101,-3.439625403,280.1813762,302.5191691,87.17435578,90.84920334
-54.95482101,-3.438721403,255.9368642,280.4829088,83.16685655,87.1793106
-54.95482101,-3.437817403,285.0140114,298.5404669,88.08337127,90.16172742
-54.95482101,-3.436913403,252.5212644,266.3646166,82.41295499,84.72853193
-54.95482101,-3.436009403,263.7704914,288.0942909,84.91159788,88.86465173
-54.95482101,-3.435105403,282.0418225,306.6053264,87.75898033,91.67700469
-54.95430907,-3.158595951,154.6131676,299.4503468,65.7566514,90.67517652
-54.95430907,-3.157691951,61.82950764,181.3159475,40.99879118,70.12471016
-54.95430907,-3.156787951,38.49450293,89.86710434,33.53454192,49.55120458
-54.95430907,-3.155883951,24.95417777,59.28801651,30.05174629,42.31572599
-54.95430907,-3.154979951,18.56816694,80.13205534,29.80569157,48.68568749
-54.95430907,-3.154075951,23.23579652,147.3341861,31.72536128,63.34584963
-54.95430907,-3.153171951,46.93624432,222.4373448,37.83153493,77.17931861
-54.95430907,-3.152267951,71.4497523,245.5407975,43.81801806,81.3137838
-54.95430907,-3.151363951,52.68305278,205.9248337,38.65934237,74.15957393
-54.95430907,-3.150459951,110.3570905,220.8941533,54.1934806,76.88412655
-54.95430907,-3.149555951,117.5160946,243.3707842,55.98677576,80.83546858
-54.95430907,-3.148651951,93.0276394,245.4256511,49.87937413,81.22990267
-54.95430907,-3.147747951,94.87170984,284.6413835,50.34820025,87.79789377
-54.95430907,-3.146843951,129.1103697,290.0802229,58.56747954,88.8199087
-54.95430907,-3.145939951,130.7638727,195.2080776,59.00810025,72.15523393
-54.95430907,-3.145035951,93.88538416,208.4438962,50.20961682,74.67401881
-54.95430907,-3.144131951,87.18493037,173.7716537,49.85229153,68.8699091
-54.95430907,-3.143227951,165.0061904,232.1022637,66.27697839,79.09300338
-54.95430907,-3.142323951,134.0486393,252.4458265,59.69731258,82.41088811
-54.95430907,-3.141419951,158.0858985,266.3606583,64.84216764,84.73463787
-54.95430907,-3.140515951,171.6381193,277.1187845,67.60414203,86.51973288
-54.95430907,-3.139611951,146.8672583,257.1310177,62.84015025,83.40233385
-54.95430907,-3.138707951,106.7339433,199.2257237,53.36042947,72.9620807
-54.95430907,-3.137803951,76.63817726,165.5621265,45.57845374,66.35387921
-54.95430907,-3.136899951,108.5818816,162.3009654,54.06803749,65.70061409
-54.95430907,-3.135995951,159.999993,178.6819046,69.66534713,69.05830509
-54.95430907,-3.135091951,109.0549803,163.2048275,55.04701412,65.91550696
-54.95430907,-3.134187951,172.4436619,179.3809886,67.77485473,69.12509291
-54.95430907,-3.133283951,138.4391892,157.8810888,60.74178186,64.87994634
-54.95430907,-3.132379951,129.0569246,131.2877212,59.43539262,59.26986996
-54.95430907,-3.131475951,117.6432754,108.3784965,60.15503568,54.67127871
-54.95430907,-3.130571951,94.18111851,81.82666836,63.67766149,48.03747842
-54.95430907,-3.129667951,4.265039729,41.65096504,11.75999993,35.40557421
-54.95430907,-3.128763951,3.447650208,43.11629869,13.04079356,34.69173429
-54.95430907,-3.127859951,58.53999964,105.8838172,40.26262291,53.20683803
-54.95430907,-3.126955951,161.7143265,167.8568322,65.85093788,67.22173253
-54.95430907,-3.126051951,184.7819551,192.438257,70.56325539,72.21921351
-54.95430907,-3.125147951,305.5531132,330.0861023,91.26447601,95.02267045
-54.95430907,-3.124243951,276.5150583,303.7417533,86.43561815,90.88407025
-54.95430907,-3.123339951,308.3872474,409.4785456,91.57664721,106.7755193
-54.95430907,-3.122435951,259.8614779,295.2385249,83.65035816,89.46063427
-54.95430907,-3.121531951,240.7080792,297.4986129,80.37797224,89.80471237
-54.95430907,-3.120627951,216.5419503,277.8039087,76.12107404,86.6903376
-54.95430907,-3.119723951,195.1105394,207.1217285,72.14084779,74.54599652
-54.95430907,-3.118819951,211.2668321,299.2900455,75.14033571,90.09833399
-54.95430907,-3.117915951,233.7000762,289.3708665,79.16208527,88.5338847
-54.95430907,-3.117011951,205.8524284,229.9462965,74.18095556,78.64534607
-54.95430907,-3.116107951,156.5747515,148.1931445,69.5101876,62.75543806
-54.95430907,-3.115203951,8.268479209,141.2832009,16.23831295,61.28929844
-54.95430907,-3.114299951,9.665160168,140.8819482,17.83243618,61.18013427
-54.95430907,-3.113395951,1.462761374,155.7254488,8.247835654,64.39607076
-54.95430907,-3.112491951,0.885274028,109.9606488,5.423834632,54.99558524
-54.95430907,-3.111587951,0.497439667,25.20002278,4.07186805,26.49572184
-54.95430907,-3.110683951,0.356222403,19.31888292,3.620841779,23.40665386
-54.95430907,-3.109779951,1.957296871,11.93566394,7.646565268,18.49222035
-54.95392101,-3.446857403,228.7582313,256.4788894,78.53392838,83.09862389
-54.95392101,-3.445953403,205.7038985,251.2662792,74.21312969,82.23847451
-54.95392101,-3.445049403,234.5158567,274.3226466,79.39768413,86.0833319
-54.95392101,-3.444145403,257.009033,279.5286576,83.23570441,87.02902057
-54.95392101,-3.443241403,269.5856745,280.4564008,85.4469887,87.23705776
-54.95392101,-3.442337403,256.749404,268.8145892,83.26303872,85.27061239
-54.95392101,-3.441433403,288.455948,304.9805784,88.86338686,91.22550726
-54.95392101,-3.440529403,324.6823576,328.1047167,94.09082781,94.61465828
-54.95392101,-3.439625403,276.2702102,307.6537846,86.63294307,91.58583567
-54.95392101,-3.438721403,271.658292,296.2941314,86.00735067,89.73371776
-54.95392101,-3.437817403,287.3728968,297.6524614,88.45872247,90.07714856
-54.95341007,-3.158595951,53.74347256,140.664113,41.60386068,63.47426792
-54.95341007,-3.157691951,41.65845889,125.1801442,39.32744325,59.13071189
-54.95341007,-3.156787951,4.274197225,35.37212904,25.52697843,36.10934718
-54.95341007,-3.155883951,2.114348655,6.049513896,19.02294012,29.58462678
-54.95341007,-3.154979951,1.401417069,9.005786151,11.00606554,36.76766555
-54.95341007,-3.154075951,2.448425029,47.59370782,16.53525025,41.20009211
-54.95341007,-3.153171951,24.59536767,239.9310852,26.39145639,80.26062735
-54.95341007,-3.152267951,30.17099064,255.7614257,30.05752199,82.95874352
-54.95341007,-3.151363951,23.67884708,229.5708188,28.03293109,78.45781451
-54.95341007,-3.150459951,132.9350292,247.2307017,59.51618799,81.53248555
-54.95341007,-3.149555951,147.855361,252.643919,62.79842343,82.42843378
-54.95341007,-3.148651951,126.7971166,234.1333932,58.31148548,79.24556421
-54.95341007,-3.147747951,166.2619087,272.1089774,67.23872167,85.69548958
-54.95341007,-3.146843951,145.1741627,298.3197405,62.14882482,89.94907733
-54.95341007,-3.145939951,168.1762182,310.8897451,70.20355452,93.77890438
-54.95341007,-3.145035951,21.12480459,94.74692709,31.33720864,52.02204016
-54.95341007,-3.144131951,6.952434628,45.58287201,59.57089139,39.40555463
-54.95341007,-3.143227951,32.40265844,153.4385749,36.57152875,64.34455242
-54.95341007,-3.142323951,106.6239661,238.0167412,53.34706615,79.907772
-54.95341007,-3.141419951,115.6352512,242.8927552,55.63291406,80.7655827
-54.95341007,-3.140515951,142.8038304,245.6114849,61.67500886,81.25408798
-54.95341007,-3.139611951,120.2071805,236.7026903,56.6044516,79.70018612
-54.95341007,-3.138707951,113.9101545,240.8159099,55.07229908,80.49669046
-54.95341007,-3.137803951,144.9996451,190.2248454,62.75477136,71.2473892
-54.95341007,-3.136899951,148.8905388,169.6672374,63.29571205,67.188632
-54.95341007,-3.135995951,80.83892875,183.7129604,47.25181493,69.95447
-54.95341007,-3.135091951,83.00932639,169.5233958,47.25570135,67.15407732
-54.95341007,-3.134187951,121.92952,168.8434535,57.12654509,67.05183499
-54.95341007,-3.133283951,151.8234011,205.8600531,63.54395317,74.24150619
-54.95341007,-3.132379951,178.5471119,207.5183299,69.19487876,74.91517468
-54.95341007,-3.131475951,111.1811126,120.5970768,54.66183381,56.68333104
-54.95341007,-3.130571951,51.1486795,81.60358597,38.03380979,46.74889568
-54.95341007,-3.129667951,15.50663724,52.68447162,21.91449852,38.36295783
-54.95341007,-3.128763951,3.234099307,13.78875078,10.03809659,20.509641
-54.95341007,-3.127859951,4.709819343,19.60371389,17.24403957,25.66743722
-54.95341007,-3.126955951,16.71084115,32.07887982,30.16653381,33.04692511
-54.95341007,-3.126051951,120.6907536,124.8122486,56.93606941,57.86924166
-54.95341007,-3.125147951,200.6424567,199.0204331,73.39801888,73.19410141
-54.95341007,-3.124243951,212.964247,207.5622728,75.59918999,74.73624846
-54.95341007,-3.123339951,298.2181333,312.2894944,89.91650659,92.23806907
-54.95341007,-3.122435951,283.8367021,318.5428027,87.6082055,93.12069195
-54.95341007,-3.121531951,267.9097753,332.3548142,85.05125225,95.2792221
-54.95341007,-3.120627951,201.6027896,281.3578833,73.36327601,87.20125631
-54.95341007,-3.119723951,228.5233909,259.4058045,78.26043533,83.61252944
-54.95341007,-3.118819951,249.4683575,281.1413335,81.90460178,87.16812031
-54.95341007,-3.117915951,225.4368431,258.5785187,77.69711694,83.43123623
-54.95341007,-3.117011951,251.718052,255.5422005,82.28550609,82.93198339
-54.95341007,-3.116107951,242.8018358,220.4089089,81.85477067,76.87796241
-54.95341007,-3.115203951,68.27806533,247.7701704,44.33347097,81.73618676
-54.95341007,-3.114299951,23.63658159,232.0155043,26.24471855,79.02147032
-54.95341007,-3.113395951,4.683793071,165.7951692,11.98276701,66.43032876
-54.95341007,-3.112491951,2.476660215,132.3952761,8.879450018,59.35831811
-54.95341007,-3.111587951,0.644823334,174.5323943,4.601529528,68.9208924
-54.95341007,-3.110683951,0.579758676,210.4885547,4.584616144,75.99586941
-54.95341007,-3.109779951,3.632816554,174.0078125,10.19658211,68.84607922
-54.95302101,-3.450473403,305.8467455,320.7427726,91.19160275,93.50601459
-54.95302101,-3.449569403,321.6773664,335.39149,93.6232684,95.72340462
-54.95302101,-3.448665403,306.5900309,323.8580321,91.24573724,93.93898372
-54.95302101,-3.447761403,271.6856789,292.495001,86.04534613,89.35291986
-54.95302101,-3.446857403,244.1074752,272.6536449,81.50859477,86.2912147
-54.95302101,-3.445953403,288.5124545,327.6663271,90.11175169,95.70648349
-54.95302101,-3.445049403,290.0391898,316.8372184,89.44133239,93.27964482
-54.95302101,-3.444145403,277.5364194,300.4916398,86.6398838,90.29149366
-54.95302101,-3.443241403,274.8040597,285.2977957,86.23925554,87.96659145
-54.95302101,-3.442337403,254.9592941,270.8059671,82.8099692,85.4964138
-54.95302101,-3.441433403,282.7505306,298.2900131,87.86643814,90.07529289
-54.95251107,-3.158595951,67.76697711,108.1982902,43.11079923,53.66391751
-54.95251107,-3.157691951,66.1054159,107.0177412,49.09029612,53.55103315
-54.95251107,-3.156787951,1.415220164,62.12645478,6.910761457,50.98303241
-54.95251107,-3.155883951,0.351527183,0.835681802,3.449742359,5.558373653
-54.95251107,-3.154979951,0.491462311,5.832157825,4.04264868,14.77429171
-54.95251107,-3.154075951,0.692890543,39.95217123,5.301440799,33.38508281
-54.95251107,-3.153171951,7.828494137,98.6715578,18.70337881,54.06328726
-54.95251107,-3.152267951,66.07711436,189.1378261,43.44486675,71.29737852
-54.95251107,-3.151363951,61.7148271,205.6180672,42.81815611,74.13983591
-54.95251107,-3.150459951,76.55763207,201.2143124,46.23874544,73.48878967
-54.95251107,-3.149555951,150.5300695,267.0612385,63.3218086,84.87118911
-54.95251107,-3.148651951,106.54192,226.874009,53.4438196,77.95319809
-54.95251107,-3.147747951,170.8240813,252.8735019,67.42213013,82.49596084
-54.95251107,-3.146843951,186.7055,301.0167088,70.67041525,90.388552
-54.95251107,-3.145939951,188.271456,247.9625431,90.3706095,85.26258877
-54.95251107,-3.145035951,2.29338397,28.43996225,11.65341019,29.74231653
-54.95251107,-3.144131951,0.83683213,25.85440425,11.5301779,27.66248355
-54.95251107,-3.143227951,30.06135431,113.009643,29.7842256,55.27592227
-54.95251107,-3.142323951,131.4189605,235.9441893,59.17659412,79.55740444
-54.95251107,-3.141419951,135.1565035,273.1318728,59.98802253,85.90531005
-54.95251107,-3.140515951,121.0258855,234.5233598,56.74592291,79.33921342
-54.95251107,-3.139611951,126.8254636,294.292014,58.10740429,89.55516459
-54.95251107,-3.138707951,92.75655025,191.7172114,49.89406346,71.63219383
-54.95251107,-3.137803951,151.9647677,224.8206011,63.60541993,77.63310846
-54.95251107,-3.136899951,203.9895947,242.8771747,74.35782647,80.99013338
-54.95251107,-3.135995951,89.36326672,243.3564259,48.87835737,81.01273377
-54.95251107,-3.135091951,119.2193239,192.8695221,56.48090561,71.73379629
-54.95251107,-3.134187951,114.4880045,195.3921181,55.16421986,72.23380364
-54.95251107,-3.133283951,123.8242683,224.278023,57.41658411,77.48986632
-54.95251107,-3.132379951,134.9273661,224.7311501,60.1617803,77.61765391
-54.95251107,-3.131475951,73.76029121,169.5520481,44.62002639,67.56262626
-54.95251107,-3.130571951,55.99753622,84.1371436,39.13508892,47.3966908
-54.95251107,-3.129667951,21.04908906,67.50604544,24.48270217,43.34603501
-54.95251107,-3.128763951,7.244075201,14.35502037,14.81342586,20.18504591
-54.95251107,-3.127859951,2.893163471,13.02203306,9.450066886,19.27297058
-54.95251107,-3.126955951,5.586208209,15.55040833,13.0078115,21.09471149
-54.95251107,-3.126051951,10.854475,19.69885798,22.62357617,25.99883719
-54.95251107,-3.125147951,16.41218876,30.06000465,33.52231246,34.34769033
-54.95251107,-3.124243951,143.7769364,199.6445691,62.04392261,73.23015729
-54.95251107,-3.123339951,96.21272861,108.0922216,51.83821798,54.69647791
